time,wait,distance
122.00,65.00,359.44
67.00,18.00,359.44
41.00,1.00,392.83
51.00,7.00,392.83
103.00,49.00,359.44
294.00,184.00,487.89
98.00,47.00,359.44
195.00,117.00,487.89
94.00,42.00,359.44
87.00,34.00,359.44
136.00,88.00,371.33
77.00,32.00,392.83
62.00,17.00,392.83
81.00,29.00,359.44
55.00,11.00,392.83
130.00,75.00,371.33
48.00,0.00,392.83
68.00,24.00,359.44
40.00,2.00,392.83
147.00,96.00,371.33
126.00,67.00,371.33
178.00,108.00,487.89
141.00,79.00,359.44
85.00,40.00,359.44
48.00,12.00,392.83
146.00,93.00,371.33
80.00,33.00,359.44
45.00,3.00,392.83
38.00,0.00,392.83
143.00,95.00,371.33
78.00,28.00,359.44
257.00,162.00,487.89
35.00,0.00,392.83
190.00,120.00,487.89
348.00,244.00,539.01
270.00,187.00,539.01
337.00,212.00,539.01
272.00,180.00,539.01
339.00,215.00,539.01
169.00,103.00,410.56
172.00,100.00,410.56
348.00,222.00,539.01
349.00,230.00,539.01
166.00,94.00,410.56
338.00,195.00,539.01
193.00,131.00,410.56
130.00,67.00,410.56
68.00,26.00,392.83
117.00,57.00,410.56
49.00,7.00,392.83
187.00,119.00,410.56
155.00,92.00,410.56
173.00,107.00,410.56
151.00,84.00,410.56
167.00,100.00,410.56
95.00,46.00,359.44
49.00,10.00,392.83
60.00,13.00,392.83
46.00,5.00,392.83
88.00,39.00,359.44
221.00,144.00,487.89
339.00,227.00,487.89
86.00,33.00,359.44
188.00,139.00,371.33
185.00,126.00,371.33
80.00,26.00,359.44
66.00,20.00,392.83
121.00,71.00,371.33
79.00,33.00,392.83
116.00,67.00,371.33
75.00,23.00,359.44
59.00,14.00,392.83
50.00,2.00,392.83
112.00,63.00,371.33
64.00,22.00,359.44
103.00,55.00,371.33
310.00,212.00,487.89
47.00,0.00,392.83
39.00,0.00,392.83
189.00,124.00,371.33
143.00,82.00,359.44
243.00,167.00,487.89
54.00,14.00,392.83
129.00,70.00,359.44
49.00,8.00,392.83
140.00,79.00,359.44
125.00,72.00,359.44
106.00,51.00,359.44
129.00,67.00,359.44
372.00,253.00,539.01
280.00,187.00,539.01
181.00,115.00,410.56
105.00,48.00,359.44
396.00,264.00,539.01
213.00,143.00,410.56
98.00,41.00,359.44
370.00,235.00,539.01
309.00,216.00,539.01
206.00,142.00,410.56
338.00,227.00,539.01
201.00,137.00,371.33
158.00,106.00,371.33
255.00,176.00,487.89
171.00,105.00,410.56
145.00,85.00,410.56
123.00,77.00,371.33
58.00,18.00,392.83
195.00,120.00,410.56
87.00,50.00,371.33
138.00,78.00,410.56
46.00,8.00,392.83
131.00,72.00,410.56
186.00,115.00,410.56
104.00,52.00,410.56
408.00,257.00,487.89
266.00,183.00,539.01
173.00,101.00,410.56
276.00,186.00,539.01
88.00,46.00,371.33
257.00,165.00,487.89
84.00,39.00,371.33
389.00,228.00,487.89
79.00,42.00,371.33
101.00,47.00,359.44
115.00,54.00,359.44
96.00,43.00,359.44
51.00,12.00,392.83
82.00,44.00,371.33
62.00,13.00,392.83
46.00,6.00,392.83
272.00,165.00,487.89
121.00,60.00,359.44
411.00,268.00,487.89
377.00,260.00,487.89
65.00,23.00,392.83
56.00,10.00,392.83
154.00,108.00,371.33
49.00,6.00,392.83
41.00,1.00,392.83
