time,wait,distance
85.00,8.00,594.90
104.00,6.00,594.90
91.00,6.00,594.90
132.00,39.00,594.90
37.00,0.00,394.90
31.00,0.00,394.90
77.00,2.00,594.90
72.00,4.00,394.90
35.00,0.00,394.90
111.00,7.00,394.90
80.00,2.00,394.90
33.00,0.00,394.90
109.00,18.00,394.90
100.00,23.00,594.90
91.00,23.00,594.90
87.00,25.00,594.90
117.00,13.00,394.90
71.00,17.00,394.90
81.00,8.00,394.90
94.00,20.00,394.90
74.00,10.00,594.90
79.00,8.00,394.90
55.00,6.00,394.90
88.00,19.00,594.90
98.00,13.00,394.90
87.00,14.00,594.90
56.00,3.00,394.90
61.00,2.00,594.90
93.00,18.00,394.90
105.00,29.00,594.90
53.00,2.00,594.90
108.00,21.00,394.90
90.00,23.00,394.90
58.00,6.00,394.90
83.00,9.00,594.90
80.00,5.00,594.90
94.00,14.00,594.90
77.00,8.00,394.90
94.00,24.00,394.90
53.00,17.00,394.90
58.00,18.00,394.90
101.00,22.00,594.90
57.00,21.00,394.90
51.00,13.00,394.90
64.00,21.00,394.90
56.00,17.00,394.90
49.00,10.00,394.90
65.00,11.00,394.90
99.00,17.00,594.90
53.00,13.00,394.90
108.00,25.00,594.90
49.00,9.00,394.90
45.00,4.00,394.90
102.00,24.00,594.90
48.00,5.00,394.90
42.00,1.00,394.90
84.00,8.00,594.90
38.00,0.00,394.90
127.00,27.00,594.90
45.00,2.00,394.90
41.00,1.00,394.90
31.00,0.00,394.90
119.00,22.00,594.90
96.00,13.00,594.90
38.00,0.00,394.90
37.00,0.00,394.90
101.00,33.00,394.90
35.00,0.00,394.90
28.00,0.00,394.90
83.00,15.00,594.90
34.00,0.00,394.90
35.00,0.00,394.90
99.00,31.00,394.90
58.00,5.00,394.90
37.00,0.00,394.90
95.00,25.00,594.90
110.00,37.00,394.90
113.00,43.00,394.90
138.00,27.00,394.90
110.00,28.00,594.90
123.00,20.00,394.90
89.00,29.00,394.90
93.00,30.00,594.90
